"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
139082,91173,99973.1,82955.9,64673,84062.9,10873.2,992.56,1.515
128645,83536,100925,71412.2,54192,86361,14682.6,1262.36,1.516
84699.4,54570,101720,59812.1,48106,81483.5,43768.9,832.96,1.519
174135,107699,105963,90099.3,69215,85310.3,23876.8,1028.28,1.526
89987.4,65895,89497.2,55469.6,47487,76552.7,16192.8,296.4,1.527
103851,72532,93834.4,52553.1,42660,80734.2,17773.8,1585.36,1.528
109408,61542,116508,91719.8,67710,88774.9,20952.2,753.92,1.536
97828.6,69270,92555.1,45987.7,37462,80450.9,11619.2,470.44,1.539
187849,124642,98770.1,77337.8,61474,82448,537.2,-26.6,1.545
88270,63754,90737.3,65546.6,53619,80114.5,13017.9,770.64,1.547
114327,70545,106210,95229.9,70845,88093.6,15856.2,309.32,1.549
91003,65512,91036.3,67530.1,53324,82995.5,40596.7,1549.64,1.557
91291.3,71909,83200.5,35082.6,30893,74423.7,8075,140.6,1.571
166180,106070,102675,90062.6,67534,87398.1,23797.3,758.48,1.573
129293,82594,102590,90884.7,72066,82649.5,24333.8,304,1.575
135337,86576,102447,85784.7,69188,81256.7,11717.8,611.04,1.58
100591,71454,92260.1,78527.1,59191,86944.8,11350.6,139.84,1.582
110185,74140,97398.1,71740.7,56728,82879.7,22032.7,351.12,1.584
104932,68774,99991.5,77286.1,56386,89827.6,14941,836.76,1.585
162738,96647,110352,117916,84167,91814.5,34015.6,1928.12,1.594
78211.8,47745,107355,45092.2,34641,85308.2,1894.48,544.92,1.594
141814,95369,97452.6,70835.6,56457,82226.9,15606.7,818.52,1.595
83770.7,59355,92494.2,67320,53659,82220.8,6719.76,233.32,1.598
154701,96001,105608,76260,60581,82497.4,17293.8,471.2,1.604
147303,98264,98242.2,91261.4,67420,88711.2,16679,443.08,1.609
155164,101746,99943.1,98050.6,77666,82736.9,8016.52,375.44,1.618
120716,77370,102252,79851,65022,80482.3,7593.56,658.16,1.619
